leading_item_id,following_item_id,count,frequency
LSOIUSXD,WBLJNPZQ,22,100.0
LSOIUSXD,AXULOHBQ,22,100.0
LSOIUSXD,VWMBASNE,22,100.0
LSOIUSXD,VUAFAIYJ,22,100.0
LSOIUSXD,XIPPENFQ,22,100.0
JERHKLYW,DBWLZWNK,22,100.0
JERHKLYW,QKXNTIIB,22,100.0
LSOIUSXD,LRVGFDFM,22,100.0
LSOIUSXD,DUCMGGNW,22,100.0
LSOIUSXD,CCLHWFWF,22,100.0
LSOIUSXD,KJNSOAHR,22,100.0
LTOYKIML,JSLXRQOK,22,100.0
LTOYKIML,NAQIHUKZ,22,100.0
LTOYKIML,LLHREMKS,22,100.0
LTOYKIML,VUAFAIYJ,22,100.0
JERHKLYW,TGOELCAG,22,100.0
JERHKLYW,VUAFAIYJ,22,100.0
JERHKLYW,BEZYMBBT,22,100.0
SUOYXCHP,KEUWZRKO,22,100.0
SUOYXCHP,WPQXWHYO,22,100.0
SUOYXCHP,FITUEHWN,22,100.0
SUOYXCHP,HCDTGMST,22,100.0
STZDBITS,FWUCPMMW,22,100.0
DNMPSKTB,RCBZUSIM,22,100.0
DNMPSKTB,RJGPVEXX,22,100.0
DNMPSKTB,HXYSSRXE,22,100.0
DNMPSKTB,APQGTRMF,22,100.0
DNMPSKTB,DBWLZWNK,22,100.0
DNMPSKTB,XIIEJNEE,22,100.0
DNMPSKTB,UIFPPCLR,22,100.0
SUOYXCHP,STZDBITS,22,100.0
DNMPSKTB,IGDVVKUD,22,100.0
DNMPSKTB,QJQJSWFU,22,100.0
DNMPSKTB,XIFHSOWQ,22,100.0
DNMPSKTB,OXKURKXR,22,100.0
TGOELCAG,OJIFIHMZ,22,100.0
TGOELCAG,XIFHSOWQ,22,100.0
SUOYXCHP,RJGPVEXX,22,100.0
SDWAYPIK,WBLJNPZQ,22,100.0
SDWAYPIK,AANGBULD,22,100.0
SDWAYPIK,VWMBASNE,22,100.0
SDWAYPIK,AXULOHBQ,22,100.0
SDWAYPIK,DUCMGGNW,22,100.0
SNHYOVBM,HCDTGMST,22,100.0
SNHYOVBM,DBWLZWNK,22,100.0
SNHYOVBM,DUCMGGNW,22,100.0
SNHYOVBM,AHMDUILJ,22,100.0
SNHYOVBM,DJBLNPNC,22,100.0
SDWAYPIK,LSOIUSXD,22,100.0
ELQGMQWE,OKMBFVKS,22,100.0
DUCMGGNW,BLANHGYY,22,100.0
DUCMGGNW,UXSPKBJR,22,100.0
STZDBITS,XIIEJNEE,22,100.0
STZDBITS,YSYHGLQK,22,100.0
SNHYOVBM,BLANHGYY,22,100.0
ELQGMQWE,FQCLOEXA,22,100.0
ELQGMQWE,ZKENOUDA,22,100.0
ELQGMQWE,LLHREMKS,22,100.0
ELQGMQWE,XIIEJNEE,22,100.0
ELQGMQWE,KJNSOAHR,22,100.0
ELQGMQWE,FTSVTTSR,22,100.0
ELQGMQWE,UIFPPCLR,22,100.0
ELQGMQWE,AANGBULD,22,100.0
ELQGMQWE,FITUEHWN,22,100.0
ELQGMQWE,XUOIQPFL,22,100.0
SDWAYPIK,VBYCLTYZ,22,100.0
SDWAYPIK,JPBRUTWP,22,100.0
SDWAYPIK,UGEQLMXM,22,100.0
SDWAYPIK,OXKURKXR,22,100.0
SDWAYPIK,DNMPSKTB,22,100.0
EVBVXETX,FRHNWLNI,22,100.0
EVBVXETX,KJNSOAHR,22,100.0
ELQGMQWE,NAQIHUKZ,22,100.0
ELQGMQWE,DEWLVASR,22,100.0
ELQGMQWE,WBLJNPZQ,22,100.0
ELQGMQWE,JSLXRQOK,22,100.0
ELQGMQWE,HXYSSRXE,22,100.0
SDWAYPIK,UIFPPCLR,22,100.0
SDWAYPIK,APQGTRMF,22,100.0
SDWAYPIK,HXYSSRXE,22,100.0
SDWAYPIK,RCBZUSIM,22,100.0
SDWAYPIK,BEZYMBBT,22,100.0
SDWAYPIK,RAWUKQMJ,22,100.0
EVBVXETX,WPQXWHYO,22,100.0
EVBVXETX,SAHWCZNH,22,100.0
SDWAYPIK,DBWLZWNK,22,100.0
SDWAYPIK,LRVGFDFM,22,100.0
SDWAYPIK,IGDVVKUD,22,100.0
SDWAYPIK,QJQJSWFU,22,100.0
SDWAYPIK,WQMVCOEM,22,100.0
SDWAYPIK,UXSPKBJR,22,100.0
SDWAYPIK,ATLDMDBO,22,100.0
SDWAYPIK,BTMOEMEP,22,100.0
SAHWCZNH,WQMVCOEM,22,100.0
SAHWCZNH,KEUWZRKO,22,100.0
SAHWCZNH,RJGPVEXX,22,100.0
SAHWCZNH,NZKBIBNU,22,100.0
SAHWCZNH,JSLXRQOK,22,100.0
SAHWCZNH,MIRCVAMV,22,100.0
SAHWCZNH,XIFHSOWQ,22,100.0
SAHWCZNH,LUENUFGA,22,100.0
EVBVXETX,LUENUFGA,22,100.0
EVBVXETX,KEUWZRKO,22,100.0
EVBVXETX,ATLDMDBO,22,100.0
EVBVXETX,XIFHSOWQ,22,100.0
EVBVXETX,IGDVVKUD,22,100.0
EVBVXETX,NZKBIBNU,22,100.0
EVBVXETX,BLANHGYY,22,100.0
EVBVXETX,FDXPMYGF,22,100.0
EVBVXETX,ZCELVYQU,22,100.0
EVBVXETX,XIPPENFQ,22,100.0
EVBVXETX,AXULOHBQ,22,100.0
EVBVXETX,BJALXPFS,22,100.0
EVBVXETX,RCBZUSIM,22,100.0
SDWAYPIK,XUOIQPFL,22,100.0
SDWAYPIK,OGAFEHLU,22,100.0
SDWAYPIK,OKMBFVKS,22,100.0
SDWAYPIK,QVLMOEYE,22,100.0
SDWAYPIK,GYHKIVQT,22,100.0
SDWAYPIK,QRKRBYJL,22,100.0
LUENUFGA,XIFHSOWQ,22,100.0
LUENUFGA,XIPPENFQ,22,100.0
LTOYKIML,MBSBZBXA,22,100.0
LTOYKIML,OXKURKXR,22,100.0
LTOYKIML,JPBRUTWP,22,100.0
LTOYKIML,FTSVTTSR,22,100.0
LTOYKIML,XIIEJNEE,22,100.0
LUENUFGA,ZXERAXWP,22,100.0
LUENUFGA,RAWUKQMJ,22,100.0
LUENUFGA,MIRCVAMV,22,100.0
LUENUFGA,DNMPSKTB,22,100.0
LUENUFGA,EVBVXETX,22,100.0
LUENUFGA,VWMBASNE,22,100.0
LUENUFGA,LPHPPJUG,22,100.0
JBVHSUWY,FTSVTTSR,22,100.0
JBVHSUWY,KJNSOAHR,22,100.0
JBVHSUWY,VMAQSTJE,22,100.0
MIRCVAMV,CCLHWFWF,22,100.0
MBSBZBXA,QJQJSWFU,22,100.0
MBSBZBXA,HCDTGMST,22,100.0
LUENUFGA,KJNSOAHR,22,100.0
JBVHSUWY,LTOYKIML,22,100.0
JBVHSUWY,LLHREMKS,22,100.0
JBVHSUWY,NAQIHUKZ,22,100.0
JBVHSUWY,ELQGMQWE,22,100.0
JBVHSUWY,APQGTRMF,22,100.0
JBVHSUWY,KEUWZRKO,22,100.0
ROACSLMG,TGOELCAG,22,100.0
ROACSLMG,XUOIQPFL,22,100.0
ROACSLMG,XMKRPGLB,22,100.0
ROACSLMG,IGDVVKUD,22,100.0
ROACSLMG,BTMOEMEP,22,100.0
FDXPMYGF,SAHWCZNH,22,100.0
SAAYMURU,STZDBITS,22,100.0
ROACSLMG,QRKRBYJL,22,100.0
ROACSLMG,APQGTRMF,22,100.0
ROACSLMG,FDXPMYGF,22,100.0
ROACSLMG,DJBLNPNC,22,100.0
ROACSLMG,ATLDMDBO,22,100.0
ROACSLMG,JPBRUTWP,22,100.0
ROACSLMG,VBYCLTYZ,22,100.0
FCYBOAXC,FWUCPMMW,22,100.0
FCYBOAXC,WBLJNPZQ,22,100.0
SAAYMURU,UQYUIVVR,22,100.0
SAAYMURU,FWUCPMMW,22,100.0
SAAYMURU,XIIEJNEE,22,100.0
SAAYMURU,MBSBZBXA,22,100.0
SAAYMURU,BJALXPFS,22,100.0
SAHWCZNH,WPQXWHYO,22,100.0
SAHWCZNH,EVBVXETX,22,100.0
SAHWCZNH,XIPPENFQ,22,100.0
FDXPMYGF,BSRMSVTC,22,100.0
FCYBOAXC,VUAFAIYJ,22,100.0
FCYBOAXC,QKXNTIIB,22,100.0
RJGPVEXX,KEUWZRKO,22,100.0
RJGPVEXX,GYHKIVQT,22,100.0
RJGPVEXX,ZKENOUDA,22,100.0
RJGPVEXX,FITUEHWN,22,100.0
RJGPVEXX,SDWAYPIK,22,100.0
RJGPVEXX,VUAFAIYJ,22,100.0
RJGPVEXX,KJNSOAHR,22,100.0
RJGPVEXX,UIFPPCLR,22,100.0
RJGPVEXX,SAHWCZNH,22,100.0
RJGPVEXX,VWMBASNE,22,100.0
RJGPVEXX,UQYUIVVR,22,100.0
RJGPVEXX,XIFHSOWQ,22,100.0
RJGPVEXX,LUENUFGA,22,100.0
FDXPMYGF,OGAFEHLU,22,100.0
FDXPMYGF,LUENUFGA,22,100.0
FDXPMYGF,SUOYXCHP,22,100.0
FDXPMYGF,XIFHSOWQ,22,100.0
FDXPMYGF,HXYSSRXE,22,100.0
FDXPMYGF,VMAQSTJE,22,100.0
RJGPVEXX,VBYCLTYZ,22,100.0
FDXPMYGF,WQMVCOEM,22,100.0
FDXPMYGF,FITUEHWN,22,100.0
FDXPMYGF,TGOELCAG,22,100.0
FDXPMYGF,PYZMVUWD,22,100.0
FDXPMYGF,DUCMGGNW,22,100.0
FDXPMYGF,KEUWZRKO,22,100.0
FDXPMYGF,WBLJNPZQ,22,100.0
FDXPMYGF,HCDTGMST,22,100.0
RCBZUSIM,DDEXPPXU,22,100.0
RCBZUSIM,APQGTRMF,22,100.0
RCBZUSIM,ZGJXVMNI,22,100.0
RCBZUSIM,BTMOEMEP,22,100.0
RCBZUSIM,QVLMOEYE,22,100.0
RCBZUSIM,AXULOHBQ,22,100.0
RCBZUSIM,ATLDMDBO,22,100.0
RCBZUSIM,YSYHGLQK,22,100.0
RCBZUSIM,XUOIQPFL,22,100.0
FQCLOEXA,XIFHSOWQ,22,100.0
FQCLOEXA,EVBVXETX,22,100.0
FITUEHWN,SAAYMURU,22,100.0
FITUEHWN,STZDBITS,22,100.0
FITUEHWN,KJNSOAHR,22,100.0
FITUEHWN,RCBZUSIM,22,100.0
RCBZUSIM,QRKRBYJL,22,100.0
RJGPVEXX,AANGBULD,22,100.0
FQCLOEXA,SAHWCZNH,22,100.0
FQCLOEXA,FITUEHWN,22,100.0
FQCLOEXA,WPQXWHYO,22,100.0
FQCLOEXA,BSRMSVTC,22,100.0
FQCLOEXA,AXULOHBQ,22,100.0
FQCLOEXA,DEWLVASR,22,100.0
RAWUKQMJ,SAHWCZNH,22,100.0
RAWUKQMJ,AXULOHBQ,22,100.0
RAWUKQMJ,HXYSSRXE,22,100.0
RAWUKQMJ,DNMPSKTB,22,100.0
QVLMOEYE,FQCLOEXA,22,100.0
QVLMOEYE,BEZYMBBT,22,100.0
QVLMOEYE,BLANHGYY,22,100.0
RAWUKQMJ,EVBVXETX,22,100.0
RAWUKQMJ,FDXPMYGF,22,100.0
RAWUKQMJ,FQCLOEXA,22,100.0
RAWUKQMJ,GYHKIVQT,22,100.0
RAWUKQMJ,VMAQSTJE,22,100.0
RAWUKQMJ,WPQXWHYO,22,100.0
RAWUKQMJ,ZGJXVMNI,22,100.0
RAWUKQMJ,UGEQLMXM,22,100.0
FQCLOEXA,NZKBIBNU,22,100.0
FQCLOEXA,IGDVVKUD,22,100.0
FQCLOEXA,PYZMVUWD,22,100.0
FQCLOEXA,ZKENOUDA,22,100.0
FQCLOEXA,ZCELVYQU,22,100.0
RAWUKQMJ,RJGPVEXX,22,100.0
RAWUKQMJ,NZKBIBNU,22,100.0
RCBZUSIM,DNMPSKTB,22,100.0
RCBZUSIM,BJALXPFS,22,100.0
RCBZUSIM,GYHKIVQT,22,100.0
RCBZUSIM,FDXPMYGF,22,100.0
FQCLOEXA,SNHYOVBM,22,100.0
FQCLOEXA,LUENUFGA,22,100.0
FQCLOEXA,KEUWZRKO,22,100.0
FRHNWLNI,RCBZUSIM,22,100.0
FRHNWLNI,DNMPSKTB,22,100.0
FRHNWLNI,DUCMGGNW,22,100.0
FRHNWLNI,LPHPPJUG,22,100.0
FRHNWLNI,VBYCLTYZ,22,100.0
FRHNWLNI,QRKRBYJL,22,100.0
FRHNWLNI,ATLDMDBO,22,100.0
QVLMOEYE,JPBRUTWP,22,100.0
QVLMOEYE,XUOIQPFL,22,100.0
FRHNWLNI,LUENUFGA,22,100.0
FRHNWLNI,IGDVVKUD,22,100.0
QVLMOEYE,LPHPPJUG,22,100.0
QVLMOEYE,OKMBFVKS,22,100.0
QVLMOEYE,VWMBASNE,22,100.0
QVLMOEYE,FDXPMYGF,22,100.0
QVLMOEYE,RCBZUSIM,22,100.0
QVLMOEYE,GYHKIVQT,22,100.0
QVLMOEYE,BTMOEMEP,22,100.0
QVLMOEYE,APQGTRMF,22,100.0
QVLMOEYE,BJALXPFS,22,100.0
QVLMOEYE,WQMVCOEM,22,100.0
QVLMOEYE,FRHNWLNI,22,100.0
QVLMOEYE,DJBLNPNC,22,100.0
QVLMOEYE,WBLJNPZQ,22,100.0
QVLMOEYE,BSRMSVTC,22,100.0
QVLMOEYE,RAWUKQMJ,22,100.0
MIRCVAMV,VUAFAIYJ,22,100.0
MIRCVAMV,LTOYKIML,22,100.0
MIRCVAMV,KAGJCHMR,22,100.0
MIRCVAMV,ZGJXVMNI,22,100.0
MIRCVAMV,DDEXPPXU,22,100.0
MIRCVAMV,NZKBIBNU,22,100.0
NAQIHUKZ,GKQIJYDH,22,100.0
NAQIHUKZ,FITUEHWN,22,100.0
NAQIHUKZ,TGOELCAG,22,100.0
NAQIHUKZ,FTSVTTSR,22,100.0
NAQIHUKZ,LLHREMKS,22,100.0
NAQIHUKZ,ZCELVYQU,22,100.0
NAQIHUKZ,SAAYMURU,22,100.0
NZKBIBNU,LUENUFGA,22,100.0
NZKBIBNU,XIIEJNEE,22,100.0
NZKBIBNU,FTSVTTSR,22,100.0
NZKBIBNU,SAHWCZNH,22,100.0
NZKBIBNU,KEUWZRKO,22,100.0
NZKBIBNU,WPQXWHYO,22,100.0
NZKBIBNU,EVBVXETX,22,100.0
NAQIHUKZ,STZDBITS,22,100.0
IGDVVKUD,UXSPKBJR,22,100.0
IGDVVKUD,DNMPSKTB,22,100.0
IGDVVKUD,ROACSLMG,22,100.0
IGDVVKUD,BSRMSVTC,22,100.0
IGDVVKUD,SDWAYPIK,22,100.0
IGDVVKUD,QRKRBYJL,22,100.0
IGDVVKUD,LRVGFDFM,22,100.0
NZKBIBNU,NAQIHUKZ,22,100.0
QRKRBYJL,BLANHGYY,22,100.0
QRKRBYJL,OXKURKXR,22,100.0
QRKRBYJL,RAWUKQMJ,22,100.0
QRKRBYJL,BSRMSVTC,22,100.0
QRKRBYJL,RJGPVEXX,22,100.0
FWUCPMMW,BSRMSVTC,22,100.0
FWUCPMMW,BLANHGYY,22,100.0
FWUCPMMW,AXULOHBQ,22,100.0
QVLMOEYE,SDWAYPIK,22,100.0
QRKRBYJL,BEZYMBBT,22,100.0
QRKRBYJL,BJALXPFS,22,100.0
QRKRBYJL,OKMBFVKS,22,100.0
QRKRBYJL,FRHNWLNI,22,100.0
FTSVTTSR,XIIEJNEE,22,100.0
QVLMOEYE,QRKRBYJL,22,100.0
QVLMOEYE,DNMPSKTB,22,100.0
QVLMOEYE,AXULOHBQ,22,100.0
QVLMOEYE,VBYCLTYZ,22,100.0
QVLMOEYE,ATLDMDBO,22,100.0
QVLMOEYE,HXYSSRXE,22,100.0
FTSVTTSR,TGOELCAG,22,100.0
FTSVTTSR,STZDBITS,22,100.0
FTSVTTSR,SNHYOVBM,22,100.0
FTSVTTSR,DEWLVASR,22,100.0
FTSVTTSR,GKQIJYDH,22,100.0
FTSVTTSR,LLHREMKS,22,100.0
FTSVTTSR,SAAYMURU,22,100.0
FTSVTTSR,ZCELVYQU,22,100.0
QRKRBYJL,QVLMOEYE,22,100.0
QRKRBYJL,ATLDMDBO,22,100.0
QRKRBYJL,DNMPSKTB,22,100.0
QRKRBYJL,SDWAYPIK,22,100.0
QKXNTIIB,NAQIHUKZ,22,100.0
QKXNTIIB,FTSVTTSR,22,100.0
QKXNTIIB,JSLXRQOK,22,100.0
QRKRBYJL,VBYCLTYZ,22,100.0
QRKRBYJL,AXULOHBQ,22,100.0
QRKRBYJL,JPBRUTWP,22,100.0
QRKRBYJL,GYHKIVQT,22,100.0
QRKRBYJL,BTMOEMEP,22,100.0
QRKRBYJL,RCBZUSIM,22,100.0
QRKRBYJL,HXYSSRXE,22,100.0
QRKRBYJL,APQGTRMF,22,100.0
QRKRBYJL,XUOIQPFL,22,100.0
QRKRBYJL,UGEQLMXM,22,100.0
QRKRBYJL,FDXPMYGF,22,100.0
QRKRBYJL,OGAFEHLU,22,100.0
QRKRBYJL,UIFPPCLR,22,100.0
QRKRBYJL,UXSPKBJR,22,100.0
FWUCPMMW,LLHREMKS,22,100.0
FWUCPMMW,XIIEJNEE,22,100.0
FWUCPMMW,FDXPMYGF,22,100.0
FWUCPMMW,FTSVTTSR,22,100.0
FWUCPMMW,NAQIHUKZ,22,100.0
FWUCPMMW,JSLXRQOK,22,100.0
FWUCPMMW,WHPUAOID,22,100.0
PYZMVUWD,LUENUFGA,22,100.0
OXKURKXR,DJBLNPNC,22,100.0
OXKURKXR,UGEQLMXM,22,100.0
PYZMVUWD,LSOIUSXD,22,100.0
PYZMVUWD,UGEQLMXM,22,100.0
PYZMVUWD,XIPPENFQ,22,100.0
PYZMVUWD,XMKRPGLB,22,100.0
PYZMVUWD,XIFHSOWQ,22,100.0
PYZMVUWD,RJGPVEXX,22,100.0
PYZMVUWD,MIRCVAMV,22,100.0
PYZMVUWD,QJQJSWFU,22,100.0
QJQJSWFU,SDWAYPIK,22,100.0
QJQJSWFU,OXKURKXR,22,100.0
QJQJSWFU,OKMBFVKS,22,100.0
PYZMVUWD,AHMDUILJ,22,100.0
PYZMVUWD,VUAFAIYJ,22,100.0
PYZMVUWD,ZXERAXWP,22,100.0
QKXNTIIB,BLANHGYY,22,100.0
QKXNTIIB,SNHYOVBM,22,100.0
GKQIJYDH,ZXERAXWP,22,100.0
GKQIJYDH,YSYHGLQK,22,100.0
GKQIJYDH,FWUCPMMW,22,100.0
GYHKIVQT,AANGBULD,22,100.0
GYHKIVQT,FQCLOEXA,22,100.0
GYHKIVQT,OKMBFVKS,22,100.0
GYHKIVQT,DNMPSKTB,22,100.0
GYHKIVQT,EVBVXETX,22,100.0
GYHKIVQT,ZGJXVMNI,22,100.0
GYHKIVQT,ZKENOUDA,22,100.0
GYHKIVQT,HXYSSRXE,22,100.0
GYHKIVQT,WPQXWHYO,22,100.0
GYHKIVQT,ELQGMQWE,22,100.0
GYHKIVQT,LPHPPJUG,22,100.0
GYHKIVQT,SAHWCZNH,22,100.0
GYHKIVQT,AXULOHBQ,22,100.0
GYHKIVQT,SDWAYPIK,22,100.0
GYHKIVQT,BEZYMBBT,22,100.0
GYHKIVQT,QRKRBYJL,22,100.0
OXKURKXR,AXULOHBQ,22,100.0
OXKURKXR,GYHKIVQT,22,100.0
OXKURKXR,NAQIHUKZ,22,100.0
GYHKIVQT,XUOIQPFL,22,100.0
GYHKIVQT,RCBZUSIM,22,100.0
GYHKIVQT,APQGTRMF,22,100.0
GYHKIVQT,DEWLVASR,22,100.0
OXKURKXR,JPBRUTWP,22,100.0
OXKURKXR,TGOELCAG,22,100.0
OXKURKXR,FTSVTTSR,22,100.0
OXKURKXR,HXYSSRXE,22,100.0
OXKURKXR,SDWAYPIK,22,100.0
OKMBFVKS,ATLDMDBO,22,100.0
OKMBFVKS,BEZYMBBT,22,100.0
OKMBFVKS,UIFPPCLR,22,100.0
OKMBFVKS,ZXERAXWP,22,100.0
OKMBFVKS,BTMOEMEP,22,100.0
OKMBFVKS,QVLMOEYE,22,100.0
OKMBFVKS,VWMBASNE,22,100.0
OKMBFVKS,DJBLNPNC,22,100.0
OKMBFVKS,RJGPVEXX,22,100.0
OKMBFVKS,ELQGMQWE,22,100.0
GYHKIVQT,UIFPPCLR,22,100.0
GYHKIVQT,ZXERAXWP,22,100.0
OXKURKXR,JSLXRQOK,22,100.0
OXKURKXR,ATLDMDBO,22,100.0
OXKURKXR,QVLMOEYE,22,100.0
OXKURKXR,BEZYMBBT,22,100.0
OXKURKXR,APQGTRMF,22,100.0
GYHKIVQT,BSRMSVTC,22,100.0
GYHKIVQT,QVLMOEYE,22,100.0
GYHKIVQT,ATLDMDBO,22,100.0
GYHKIVQT,VWMBASNE,22,100.0
GYHKIVQT,NZKBIBNU,22,100.0
NZKBIBNU,FWUCPMMW,22,100.0
NZKBIBNU,FRHNWLNI,22,100.0
NZKBIBNU,KJNSOAHR,22,100.0
NZKBIBNU,OKMBFVKS,22,100.0
IGDVVKUD,SNHYOVBM,22,100.0
IGDVVKUD,WHPUAOID,22,100.0
IGDVVKUD,WQMVCOEM,22,100.0
IGDVVKUD,ATLDMDBO,22,100.0
IGDVVKUD,DJBLNPNC,22,100.0
IGDVVKUD,SUOYXCHP,22,100.0
OGAFEHLU,QVLMOEYE,22,100.0
NZKBIBNU,ELQGMQWE,22,100.0
NZKBIBNU,JSLXRQOK,22,100.0
HXYSSRXE,AXULOHBQ,22,100.0
HXYSSRXE,FQCLOEXA,22,100.0
IGDVVKUD,FDXPMYGF,22,100.0
IGDVVKUD,BTMOEMEP,22,100.0
IGDVVKUD,VBYCLTYZ,22,100.0
IGDVVKUD,BLANHGYY,22,100.0
IGDVVKUD,HXYSSRXE,22,100.0
IGDVVKUD,QVLMOEYE,22,100.0
HXYSSRXE,PYZMVUWD,22,100.0
HXYSSRXE,EVBVXETX,22,100.0
HXYSSRXE,UGEQLMXM,22,100.0
HXYSSRXE,XIFHSOWQ,22,100.0
HXYSSRXE,BLANHGYY,22,100.0
HXYSSRXE,DNMPSKTB,22,100.0
HXYSSRXE,BSRMSVTC,22,100.0
HXYSSRXE,KEUWZRKO,22,100.0
OGAFEHLU,UXSPKBJR,22,100.0
OGAFEHLU,RCBZUSIM,22,100.0
OGAFEHLU,APQGTRMF,22,100.0
OGAFEHLU,BTMOEMEP,22,100.0
OGAFEHLU,OXKURKXR,22,100.0
OGAFEHLU,DJBLNPNC,22,100.0
OJIFIHMZ,KEUWZRKO,22,100.0
OJIFIHMZ,FITUEHWN,22,100.0
OJIFIHMZ,AHMDUILJ,22,100.0
OJIFIHMZ,SNHYOVBM,22,100.0
HCDTGMST,RCBZUSIM,22,100.0
HCDTGMST,JERHKLYW,22,100.0
HCDTGMST,XIFHSOWQ,22,100.0
HCDTGMST,KEUWZRKO,22,100.0
HCDTGMST,LUENUFGA,22,100.0
HCDTGMST,STZDBITS,22,100.0
HCDTGMST,ATLDMDBO,22,100.0
OJIFIHMZ,STZDBITS,22,100.0
OKMBFVKS,RCBZUSIM,22,100.0
OKMBFVKS,IGDVVKUD,22,100.0
OKMBFVKS,GYHKIVQT,22,100.0
OKMBFVKS,ZGJXVMNI,22,100.0
OKMBFVKS,FDXPMYGF,22,100.0
OKMBFVKS,FQCLOEXA,22,100.0
OKMBFVKS,SDWAYPIK,22,100.0
HCDTGMST,BEZYMBBT,22,100.0
HXYSSRXE,WPQXWHYO,22,100.0
HXYSSRXE,ZGJXVMNI,22,100.0
HXYSSRXE,SDWAYPIK,22,100.0
HXYSSRXE,JPBRUTWP,22,100.0
HXYSSRXE,ZKENOUDA,22,100.0
HXYSSRXE,RAWUKQMJ,22,100.0
HXYSSRXE,OGAFEHLU,22,100.0
HXYSSRXE,GYHKIVQT,22,100.0
OGAFEHLU,XIIEJNEE,22,100.0
HXYSSRXE,ATLDMDBO,22,100.0
HXYSSRXE,SAHWCZNH,22,100.0
HXYSSRXE,FDXPMYGF,22,100.0
HXYSSRXE,SUOYXCHP,22,100.0
HXYSSRXE,LPHPPJUG,22,100.0
HXYSSRXE,RJGPVEXX,22,100.0
OGAFEHLU,XUOIQPFL,22,100.0
OGAFEHLU,VBYCLTYZ,22,100.0
OGAFEHLU,UGEQLMXM,22,100.0
OGAFEHLU,QRKRBYJL,22,100.0
OGAFEHLU,GYHKIVQT,22,100.0
OGAFEHLU,VWMBASNE,22,100.0
OGAFEHLU,DNMPSKTB,22,100.0
OGAFEHLU,UIFPPCLR,22,100.0
OGAFEHLU,FCYBOAXC,22,100.0
OGAFEHLU,ATLDMDBO,22,100.0
OGAFEHLU,JPBRUTWP,22,100.0
OGAFEHLU,SDWAYPIK,22,100.0
OGAFEHLU,DBWLZWNK,22,100.0
OGAFEHLU,IGDVVKUD,22,100.0
OGAFEHLU,OKMBFVKS,22,100.0
OGAFEHLU,LRVGFDFM,22,100.0
AANGBULD,ZCELVYQU,22,100.0
AANGBULD,ZKENOUDA,22,100.0
AANGBULD,DEWLVASR,22,100.0
AANGBULD,NAQIHUKZ,22,100.0
AANGBULD,GKQIJYDH,22,100.0
AANGBULD,FTSVTTSR,22,100.0
AANGBULD,VUAFAIYJ,22,100.0
ZXERAXWP,WHPUAOID,22,100.0
KEUWZRKO,WPQXWHYO,22,100.0
KEUWZRKO,NZKBIBNU,22,100.0
KAGJCHMR,NZKBIBNU,22,100.0
AANGBULD,APQGTRMF,22,100.0
AANGBULD,LLHREMKS,22,100.0
KEUWZRKO,VWMBASNE,22,100.0
KEUWZRKO,RJGPVEXX,22,100.0
KEUWZRKO,UIFPPCLR,22,100.0
KEUWZRKO,EVBVXETX,22,100.0
KEUWZRKO,XIFHSOWQ,22,100.0
KEUWZRKO,SAHWCZNH,22,100.0
KEUWZRKO,LUENUFGA,22,100.0
KJNSOAHR,EVBVXETX,22,100.0
KJNSOAHR,ZCELVYQU,22,100.0
KJNSOAHR,FCYBOAXC,22,100.0
KJNSOAHR,VBYCLTYZ,22,100.0
KJNSOAHR,QRKRBYJL,22,100.0
KEUWZRKO,XIPPENFQ,22,100.0
ZKENOUDA,DNMPSKTB,22,100.0
ZKENOUDA,FITUEHWN,22,100.0
ZKENOUDA,VMAQSTJE,22,100.0
ZKENOUDA,EVBVXETX,22,100.0
ZKENOUDA,ZCELVYQU,22,100.0
ZKENOUDA,KJNSOAHR,22,100.0
ZKENOUDA,FTSVTTSR,22,100.0
ZKENOUDA,ELQGMQWE,22,100.0
ZKENOUDA,GKQIJYDH,22,100.0
ZKENOUDA,WPQXWHYO,22,100.0
ZKENOUDA,FQCLOEXA,22,100.0
ZKENOUDA,RJGPVEXX,22,100.0
ZKENOUDA,SDWAYPIK,22,100.0
ZKENOUDA,APQGTRMF,22,100.0
AHMDUILJ,UXSPKBJR,22,100.0
AHMDUILJ,ATLDMDBO,22,100.0
AHMDUILJ,DUCMGGNW,22,100.0
AHMDUILJ,BUZIIBYG,22,100.0
AHMDUILJ,XIIEJNEE,22,100.0
ZKENOUDA,VUAFAIYJ,22,100.0
ZKENOUDA,UIFPPCLR,22,100.0
ZXERAXWP,BEZYMBBT,22,100.0
ZXERAXWP,MIRCVAMV,22,100.0
AHMDUILJ,YSYHGLQK,22,100.0
AHMDUILJ,RAWUKQMJ,22,100.0
AHMDUILJ,WPQXWHYO,22,100.0
AHMDUILJ,HXYSSRXE,21,95.5
AHMDUILJ,APQGTRMF,21,95.5
ZKENOUDA,OXKURKXR,21,95.5
KJNSOAHR,ZXERAXWP,21,95.5
ZKENOUDA,MBSBZBXA,21,95.5
AANGBULD,LTOYKIML,21,95.5
AANGBULD,OXKURKXR,21,95.5
KEUWZRKO,FRHNWLNI,21,95.5
AANGBULD,DDEXPPXU,21,95.5
HXYSSRXE,BJALXPFS,21,95.5
OGAFEHLU,FRHNWLNI,21,95.5
OGAFEHLU,AHMDUILJ,21,95.5
OGAFEHLU,UQYUIVVR,21,95.5
OKMBFVKS,DEWLVASR,21,95.5
