leading_item_id,following_item_id,best_lag,max_corr
FQCLOEXA,ZCELVYQU,3,0.41590453360075524
FQCLOEXA,ZKENOUDA,2,0.40902451617079466
FQCLOEXA,ZXERAXWP,6,0.48477365186658766
FRHNWLNI,ATLDMDBO,3,0.5695086170380886
FRHNWLNI,AXULOHBQ,8,0.4765874418121777
FRHNWLNI,BLANHGYY,8,0.5072048175920012
FRHNWLNI,DNMPSKTB,3,0.4459657763517333
FRHNWLNI,DUCMGGNW,3,0.43944813064368904
FRHNWLNI,GYHKIVQT,3,0.36059453430148425
FRHNWLNI,IGDVVKUD,6,0.4478404008331122
FRHNWLNI,LPHPPJUG,4,-0.4593290616425093
FRHNWLNI,LUENUFGA,4,-0.4411634404174289
FRHNWLNI,QRKRBYJL,4,0.5902458667997217
FRHNWLNI,QVLMOEYE,6,0.38480667201849744
FRHNWLNI,RCBZUSIM,7,0.5733142168607686
FRHNWLNI,UGEQLMXM,9,0.5433379950781874
FRHNWLNI,UIFPPCLR,1,0.38717456903882097
FRHNWLNI,UXSPKBJR,3,0.38642877532275216
FRHNWLNI,VBYCLTYZ,4,0.4277770644110804
FRHNWLNI,XIPPENFQ,1,-0.39857186765059666
FRHNWLNI,ZGJXVMNI,1,-0.3800267794413106
FTSVTTSR,AANGBULD,8,0.43594576693300147
FTSVTTSR,BEZYMBBT,8,-0.4703933881720284
FTSVTTSR,DEWLVASR,3,0.4401806818909495
FTSVTTSR,ELQGMQWE,7,0.5613266091274145
FTSVTTSR,FQCLOEXA,7,0.33565571796442945
FTSVTTSR,FWUCPMMW,8,0.6442045795411471
FTSVTTSR,GKQIJYDH,5,0.44551367975721906
FTSVTTSR,LLHREMKS,2,0.8847624298795355
FTSVTTSR,LSOIUSXD,8,0.44541602362129407
FTSVTTSR,SAAYMURU,2,0.5876831441104783
FTSVTTSR,SNHYOVBM,1,0.4028128590254784
FTSVTTSR,STZDBITS,3,0.4511807558426371
FTSVTTSR,TGOELCAG,1,0.4267682963881189
FTSVTTSR,VBYCLTYZ,8,0.46234091095313445
FTSVTTSR,XIIEJNEE,6,0.5537852736816611
FTSVTTSR,YSYHGLQK,8,0.48678617759657977
FTSVTTSR,ZCELVYQU,5,0.572604404134729
FTSVTTSR,ZXERAXWP,7,0.6623757916597833
FWUCPMMW,AXULOHBQ,2,0.46065113845215416
FWUCPMMW,BLANHGYY,2,0.4724939194224079
FWUCPMMW,BSRMSVTC,5,0.5736068124354308
FWUCPMMW,FDXPMYGF,3,0.617664875147048
FWUCPMMW,FRHNWLNI,1,0.387078954098107
FWUCPMMW,FTSVTTSR,4,0.6229661658870301
FWUCPMMW,HCDTGMST,7,0.5085255904869845
FWUCPMMW,JSLXRQOK,1,0.549617750432573
FWUCPMMW,LLHREMKS,6,0.7557842520434749
FWUCPMMW,NAQIHUKZ,3,0.5849149991293413
FWUCPMMW,OGAFEHLU,8,0.48988493933837013
FWUCPMMW,PYZMVUWD,8,0.48548134087018036
FWUCPMMW,VMAQSTJE,7,0.5011579437669978
FWUCPMMW,WHPUAOID,1,0.5728776662900166
FWUCPMMW,XIIEJNEE,4,0.613645162640239
GKQIJYDH,FWUCPMMW,3,0.49301864095021397
GKQIJYDH,YSYHGLQK,3,0.42137760711937433
GKQIJYDH,ZXERAXWP,2,0.4569296101321853
GYHKIVQT,AANGBULD,2,-0.5409911023598751
GYHKIVQT,APQGTRMF,1,0.4717773400996934
GYHKIVQT,ATLDMDBO,2,0.4146383502836927
GYHKIVQT,AXULOHBQ,2,0.546294356225195
GYHKIVQT,BEZYMBBT,2,0.5042930041900113
GYHKIVQT,BSRMSVTC,8,0.4696862426392025
GYHKIVQT,DEWLVASR,8,-0.599193700660277
GYHKIVQT,DNMPSKTB,4,0.6199007815032883
GYHKIVQT,ELQGMQWE,6,-0.5428544891055601
GYHKIVQT,EVBVXETX,6,-0.7083373298794674
GYHKIVQT,FQCLOEXA,3,-0.5769870180508947
GYHKIVQT,HXYSSRXE,3,0.5605564316339454
GYHKIVQT,JBVHSUWY,3,0.39324838241849286
GYHKIVQT,KJNSOAHR,8,-0.7116316535030331
GYHKIVQT,LPHPPJUG,3,-0.4725869048104246
GYHKIVQT,LUENUFGA,8,0.4925403665651801
GYHKIVQT,NZKBIBNU,5,-0.47405872660466875
GYHKIVQT,OKMBFVKS,8,0.5893779559381735
GYHKIVQT,PYZMVUWD,8,0.5943893063488267
GYHKIVQT,QRKRBYJL,1,0.495304717506719
GYHKIVQT,QVLMOEYE,8,0.5211323130167136
GYHKIVQT,RCBZUSIM,1,0.4817103177042475
GYHKIVQT,RJGPVEXX,9,-0.47858169330463063
GYHKIVQT,SAHWCZNH,6,0.4896589965216246
GYHKIVQT,SDWAYPIK,7,0.624784593186625
GYHKIVQT,UIFPPCLR,8,0.49139302188558337
GYHKIVQT,UQYUIVVR,2,-0.39255734028524103
GYHKIVQT,VMAQSTJE,8,0.45259662851434995
GYHKIVQT,VWMBASNE,3,0.41462254804994014
GYHKIVQT,WBLJNPZQ,4,0.43976269561908715
GYHKIVQT,WPQXWHYO,9,-0.5583043309654399
GYHKIVQT,XUOIQPFL,2,0.5334378264939446
GYHKIVQT,ZGJXVMNI,1,-0.6004150142304583
GYHKIVQT,ZKENOUDA,5,-0.6971361480027053
GYHKIVQT,ZXERAXWP,9,-0.5233367252426063
HCDTGMST,ATLDMDBO,1,-0.409520918834865
HCDTGMST,BEZYMBBT,3,-0.44058720024748566
HCDTGMST,DJBLNPNC,9,0.48290708062586435
HCDTGMST,JERHKLYW,2,0.5482200221249607
HCDTGMST,KEUWZRKO,1,0.48489229965761427
HCDTGMST,LUENUFGA,2,0.4711543142389087
HCDTGMST,RCBZUSIM,6,-0.4231467212017496
HCDTGMST,STZDBITS,3,0.4438340625504848
HCDTGMST,XIFHSOWQ,3,0.5054405340165457
HCDTGMST,ZGJXVMNI,7,0.47344256421368486
HXYSSRXE,ATLDMDBO,2,0.4073706992738874
HXYSSRXE,AXULOHBQ,2,0.5120587852287263
HXYSSRXE,BJALXPFS,2,0.38526799664198147
HXYSSRXE,BLANHGYY,2,0.48655343422870956
HXYSSRXE,BSRMSVTC,5,0.6045431611617892
HXYSSRXE,DNMPSKTB,4,0.5954306245633645
HXYSSRXE,EVBVXETX,6,-0.6095578260009356
HXYSSRXE,FDXPMYGF,3,0.43389937745649493
HXYSSRXE,FQCLOEXA,3,-0.5837303297964784
HXYSSRXE,GYHKIVQT,7,0.5972835605145439
HXYSSRXE,JPBRUTWP,2,0.4561836899279689
HXYSSRXE,KEUWZRKO,8,0.6337553354889965
HXYSSRXE,LPHPPJUG,3,-0.44664753756200587
HXYSSRXE,LUENUFGA,9,0.5029007090312793
HXYSSRXE,OGAFEHLU,5,0.5745066100497488
HXYSSRXE,PYZMVUWD,5,0.5393110281866961
HXYSSRXE,RAWUKQMJ,2,0.42674219226212157
HXYSSRXE,RJGPVEXX,6,-0.5480160530387584
HXYSSRXE,SAHWCZNH,9,0.5185513078138265
HXYSSRXE,SDWAYPIK,8,0.4948616824930271
HXYSSRXE,SUOYXCHP,1,0.4069417038113661
HXYSSRXE,UGEQLMXM,6,0.5253226295652991
HXYSSRXE,VMAQSTJE,7,0.525525289088951
HXYSSRXE,VWMBASNE,8,0.5508471742273242
HXYSSRXE,WPQXWHYO,9,-0.6174445240491456
HXYSSRXE,WQMVCOEM,1,0.38567780816248814
HXYSSRXE,XIFHSOWQ,7,0.5612862971296879
HXYSSRXE,ZGJXVMNI,4,-0.5274357159582126
HXYSSRXE,ZKENOUDA,5,-0.5169105613629525
IGDVVKUD,ATLDMDBO,4,0.5280057621547616
IGDVVKUD,AXULOHBQ,7,0.5810758938103787
IGDVVKUD,BLANHGYY,7,0.6240586968623566
IGDVVKUD,BSRMSVTC,6,0.45516425453140896
IGDVVKUD,BTMOEMEP,1,0.6274607685296132
IGDVVKUD,DJBLNPNC,5,0.7874671838203778
IGDVVKUD,DNMPSKTB,8,0.5401400377667177
IGDVVKUD,FDXPMYGF,8,0.6610203092155665
IGDVVKUD,FQCLOEXA,8,-0.4556663453172888
IGDVVKUD,HXYSSRXE,5,0.6203752752050243
IGDVVKUD,LPHPPJUG,4,-0.3773207269319849
IGDVVKUD,LRVGFDFM,1,0.4247366751961422
IGDVVKUD,QRKRBYJL,3,0.4414055780259118
IGDVVKUD,QVLMOEYE,2,0.5199534581630244
IGDVVKUD,ROACSLMG,2,0.4780183951407424
IGDVVKUD,SDWAYPIK,3,0.4786006832402022
IGDVVKUD,SNHYOVBM,3,0.4504545860535526
IGDVVKUD,SUOYXCHP,6,0.647055892405083
IGDVVKUD,UXSPKBJR,2,0.4949229155309536
IGDVVKUD,VBYCLTYZ,2,0.5919433176582172
IGDVVKUD,WBLJNPZQ,9,0.44840346286936134
IGDVVKUD,WHPUAOID,6,0.4488015001524842
IGDVVKUD,WQMVCOEM,9,0.6282195200784819
IGDVVKUD,XUOIQPFL,5,0.3829732489880151
JBVHSUWY,AANGBULD,4,-0.37514159353436877
JBVHSUWY,APQGTRMF,2,0.46002976141635255
JBVHSUWY,DBWLZWNK,8,0.49907684525496115
JBVHSUWY,ELQGMQWE,3,-0.5528608507120305
JBVHSUWY,FTSVTTSR,3,0.48916303552019796
JBVHSUWY,HCDTGMST,1,0.3710318073113126
JBVHSUWY,JERHKLYW,4,-0.374223026663253
JBVHSUWY,KEUWZRKO,2,0.4374973072747737
JBVHSUWY,KJNSOAHR,2,-0.474192900799899
JBVHSUWY,LLHREMKS,5,0.42330451666956675
JBVHSUWY,LTOYKIML,4,-0.4631984644790842
JBVHSUWY,NAQIHUKZ,2,0.5107095858438244
JBVHSUWY,SDWAYPIK,2,0.3894510176129654
JBVHSUWY,UIFPPCLR,4,0.3864150459728152
JBVHSUWY,VMAQSTJE,1,0.4023725952924907
JBVHSUWY,ZXERAXWP,3,-0.3943548010909625
JERHKLYW,BEZYMBBT,1,-0.4121777826489905
JERHKLYW,DBWLZWNK,4,-0.4221965548939505
JERHKLYW,JPBRUTWP,8,-0.5018143902995166
JERHKLYW,LPHPPJUG,8,0.447954895357266
JERHKLYW,LTOYKIML,2,0.3846819251359241
JERHKLYW,QKXNTIIB,2,0.4303882329766062
JERHKLYW,TGOELCAG,4,0.4732302876700298
JERHKLYW,VUAFAIYJ,4,0.45003836843715406
JERHKLYW,WBLJNPZQ,3,-0.3469456213607329
JPBRUTWP,AANGBULD,8,-0.5252566728210367
JPBRUTWP,APQGTRMF,2,0.5680204189117153
JPBRUTWP,ATLDMDBO,2,0.6472266279813191
JPBRUTWP,AXULOHBQ,7,0.5303303138050656
JPBRUTWP,BEZYMBBT,2,0.4568795283272174
JPBRUTWP,BSRMSVTC,8,0.49911834413476885
JPBRUTWP,BTMOEMEP,5,0.482567106557437
JPBRUTWP,DBWLZWNK,1,0.39477095158414116
JPBRUTWP,DEWLVASR,1,-0.4320078340963241
JPBRUTWP,DNMPSKTB,7,0.5517506734860727
JPBRUTWP,ELQGMQWE,5,-0.46118602520767416
JPBRUTWP,EVBVXETX,8,-0.44519342546573865
JPBRUTWP,FQCLOEXA,8,-0.5076456106505505
JPBRUTWP,GYHKIVQT,5,0.6661964335112489
JPBRUTWP,HXYSSRXE,8,0.5424753663465127
JPBRUTWP,IGDVVKUD,4,0.3880239827273273
JPBRUTWP,JBVHSUWY,2,0.4766772212827305
JPBRUTWP,OKMBFVKS,2,0.51898036653144
JPBRUTWP,OXKURKXR,1,0.42535779819649044
JPBRUTWP,PYZMVUWD,3,0.397822686936108
JPBRUTWP,QRKRBYJL,3,0.603924981173888
JPBRUTWP,QVLMOEYE,2,0.6636250455050233
JPBRUTWP,RCBZUSIM,3,0.5607807975333268
JPBRUTWP,RJGPVEXX,9,-0.5154061769280692
JPBRUTWP,SAHWCZNH,8,0.4362440027850214
JPBRUTWP,SDWAYPIK,1,0.5202617084877535
JPBRUTWP,UGEQLMXM,1,0.4138528706289877
JPBRUTWP,UIFPPCLR,1,0.3504197699278602
JPBRUTWP,VBYCLTYZ,2,0.5077317942463605
JPBRUTWP,VWMBASNE,3,0.47604409809313586
JPBRUTWP,WBLJNPZQ,7,0.6228029419576424
JPBRUTWP,XUOIQPFL,7,0.5452727126267848
JPBRUTWP,ZGJXVMNI,9,-0.5451801689125414
JPBRUTWP,ZKENOUDA,9,-0.4827918985474454
JSLXRQOK,DJBLNPNC,3,0.4783815639517099
JSLXRQOK,FTSVTTSR,3,0.8277416486683432
JSLXRQOK,GKQIJYDH,7,0.4585914782114439
JSLXRQOK,KJNSOAHR,3,0.4525791345449299
JSLXRQOK,LLHREMKS,5,0.7907590909273743
JSLXRQOK,NAQIHUKZ,2,0.7665871869865579
JSLXRQOK,SAAYMURU,5,0.42230667198133526
JSLXRQOK,TGOELCAG,4,0.4402664011634259
JSLXRQOK,XIIEJNEE,3,0.6002237427082846
JSLXRQOK,ZCELVYQU,7,0.6641037874910173
KAGJCHMR,AANGBULD,7,0.49127703254213106
KAGJCHMR,BUZIIBYG,9,0.5068067617233831
KAGJCHMR,DDEXPPXU,2,0.43998370210619714
KAGJCHMR,DUCMGGNW,9,0.4450935563543947
KAGJCHMR,FQCLOEXA,5,0.42991573953765577
KAGJCHMR,FTSVTTSR,8,0.5227949955400752
KAGJCHMR,FWUCPMMW,4,0.5417536092004154
KAGJCHMR,GKQIJYDH,9,0.6044855401382309
KAGJCHMR,JERHKLYW,4,0.4055200520259361
KAGJCHMR,JSLXRQOK,5,0.43753946387729775
KAGJCHMR,LTOYKIML,4,0.550224983400372
KAGJCHMR,NAQIHUKZ,9,0.5639281592594599
KAGJCHMR,NZKBIBNU,9,0.43497581551925596
KAGJCHMR,RJGPVEXX,5,0.40120480956298304
KAGJCHMR,ZKENOUDA,7,0.45199761716425413
KEUWZRKO,EVBVXETX,4,-0.46282703627886185
KEUWZRKO,LUENUFGA,4,0.5949720464035013
KEUWZRKO,MIRCVAMV,9,0.5749606553395322
KEUWZRKO,NZKBIBNU,4,-0.520092902553665
KEUWZRKO,OKMBFVKS,9,0.4456726754280647
KEUWZRKO,RJGPVEXX,1,-0.4168259493196956
KEUWZRKO,SAHWCZNH,1,0.5621500970283262
KEUWZRKO,UIFPPCLR,2,0.41848195270741
KEUWZRKO,VWMBASNE,4,0.4572004777221218
KEUWZRKO,WPQXWHYO,1,-0.588346415999692
KEUWZRKO,XIFHSOWQ,2,0.651106283255174
KEUWZRKO,XIPPENFQ,6,0.5385950362061923
KJNSOAHR,AXULOHBQ,9,0.6442916731977959
KJNSOAHR,BEZYMBBT,1,-0.3371857443082311
KJNSOAHR,BLANHGYY,8,0.5645111680645059
KJNSOAHR,EVBVXETX,3,0.49465617939258283
KJNSOAHR,FCYBOAXC,2,0.40475363935873643
KJNSOAHR,GKQIJYDH,4,0.40696180801105414
KJNSOAHR,IGDVVKUD,6,0.4363549016504001
KJNSOAHR,JPBRUTWP,7,0.42604469768982434
KJNSOAHR,QRKRBYJL,5,0.4907333617472463
KJNSOAHR,QVLMOEYE,5,0.48206413580459323
KJNSOAHR,VBYCLTYZ,8,0.5161746769236615
KJNSOAHR,XIIEJNEE,2,0.37084560963249735
KJNSOAHR,XUOIQPFL,3,-0.35150056316920786
KJNSOAHR,ZCELVYQU,4,0.4954988100333792
KJNSOAHR,ZXERAXWP,1,0.3969450552072425
LLHREMKS,AANGBULD,6,0.49153405205206807
LLHREMKS,BLANHGYY,6,0.5056226919024112
LLHREMKS,ELQGMQWE,5,0.5731663136540541
LLHREMKS,FWUCPMMW,6,0.6432688870707406
LLHREMKS,GKQIJYDH,3,0.6081074999087129
LLHREMKS,KAGJCHMR,2,0.4257647719855239
LLHREMKS,LSOIUSXD,6,0.5244613961834615
LLHREMKS,MBSBZBXA,4,0.44375715463113
LLHREMKS,STZDBITS,1,0.44560121462098745
LLHREMKS,UGEQLMXM,5,0.5661653954347458
LLHREMKS,VBYCLTYZ,6,0.4152385686216725
LLHREMKS,XIIEJNEE,4,0.4945544117597565
LLHREMKS,YSYHGLQK,6,0.49649141720685036
LLHREMKS,ZCELVYQU,3,0.6245353882128517
LLHREMKS,ZXERAXWP,5,0.6503669155390448
LPHPPJUG,AHMDUILJ,3,0.42250007401459294
LPHPPJUG,AXULOHBQ,3,-0.46767968618071054
LPHPPJUG,DDEXPPXU,2,0.5089011567948392
LPHPPJUG,DNMPSKTB,2,-0.37644665402526456
LPHPPJUG,EVBVXETX,9,0.48907180657927385
LPHPPJUG,FQCLOEXA,2,0.48290254954127
LPHPPJUG,HXYSSRXE,1,-0.468546789785084
LPHPPJUG,NZKBIBNU,4,0.45687196046773726
LPHPPJUG,QJQJSWFU,8,-0.45070213588185615
LPHPPJUG,XIFHSOWQ,8,-0.49178491802572233
LPHPPJUG,ZKENOUDA,4,0.4932754232345148
LRVGFDFM,APQGTRMF,8,0.5253203305324149
LRVGFDFM,ATLDMDBO,9,0.6633279418831431
LRVGFDFM,AXULOHBQ,7,0.5505206232507345
LRVGFDFM,BJALXPFS,8,0.39165342601048353
LRVGFDFM,BTMOEMEP,3,0.5276816749773166
LRVGFDFM,BUZIIBYG,4,0.38802558865672027
LRVGFDFM,DBWLZWNK,3,0.5539610829744509
LRVGFDFM,DJBLNPNC,7,0.6266336632465025
LRVGFDFM,DNMPSKTB,7,0.5426440983077352
LRVGFDFM,DUCMGGNW,8,0.4565123022233201
LRVGFDFM,EVBVXETX,2,0.37068318359004776
LRVGFDFM,FCYBOAXC,9,-0.4714932852527868
LRVGFDFM,GYHKIVQT,7,0.5602234000541085
LRVGFDFM,HXYSSRXE,7,0.575646740059079
LRVGFDFM,IGDVVKUD,6,0.6439013699380902
LRVGFDFM,JPBRUTWP,4,0.6486826754401644
LRVGFDFM,LPHPPJUG,6,-0.5210000815112655
LRVGFDFM,LSOIUSXD,3,0.4330283756233607
LRVGFDFM,OGAFEHLU,2,0.6299354594246561
LRVGFDFM,OKMBFVKS,3,0.4093670646967741
LRVGFDFM,OXKURKXR,2,0.44800889116277715
LRVGFDFM,QRKRBYJL,4,0.6465296465240166
LRVGFDFM,QVLMOEYE,4,0.7769560401204363
LRVGFDFM,RCBZUSIM,5,0.46798612402204415
LRVGFDFM,ROACSLMG,5,0.4291065363261137
LRVGFDFM,SDWAYPIK,2,0.6274794284695715
LRVGFDFM,SUOYXCHP,8,0.49082967112492665
LRVGFDFM,UGEQLMXM,2,0.6271714913689496
LRVGFDFM,UXSPKBJR,6,0.4615463045658748
LRVGFDFM,VBYCLTYZ,4,0.6757295479493979
LRVGFDFM,VUAFAIYJ,1,-0.4285744991468807
LRVGFDFM,VWMBASNE,7,0.45061733187643327
LRVGFDFM,WBLJNPZQ,9,0.5506122801679317
LRVGFDFM,WQMVCOEM,8,0.4936328929169659
LRVGFDFM,XIIEJNEE,2,0.6192719615456517
LRVGFDFM,XUOIQPFL,1,0.45727663693220433
LSOIUSXD,AXULOHBQ,2,0.517327888288019
LSOIUSXD,BLANHGYY,2,0.3963661078555084
LSOIUSXD,BSRMSVTC,3,0.340900611885992
LSOIUSXD,CCLHWFWF,8,0.5052569691354862
LSOIUSXD,DUCMGGNW,5,0.47808686368796866
LSOIUSXD,FCYBOAXC,6,-0.47968170526567633
LSOIUSXD,GYHKIVQT,3,0.41012076152390653
LSOIUSXD,KJNSOAHR,1,-0.42344569522080366
LSOIUSXD,LRVGFDFM,9,0.5077417780332718
LSOIUSXD,VUAFAIYJ,9,-0.6703884920342431
LSOIUSXD,VWMBASNE,3,0.5479443657181483
LSOIUSXD,WBLJNPZQ,5,0.6428821922980831
LSOIUSXD,XIPPENFQ,3,0.4291138735311848
LSOIUSXD,XUOIQPFL,5,0.4874372665370625
LTOYKIML,CCLHWFWF,8,0.5001929307742904
LTOYKIML,FTSVTTSR,4,0.5232739613236582
LTOYKIML,JPBRUTWP,6,-0.46723075920743645
LTOYKIML,JSLXRQOK,1,0.4471324292690835
LTOYKIML,LLHREMKS,6,0.5091538722641084
LTOYKIML,MBSBZBXA,5,-0.46308735058879713
LTOYKIML,NAQIHUKZ,3,0.4840936968854594
LTOYKIML,OXKURKXR,3,-0.4261680471710988
LTOYKIML,SNHYOVBM,9,-0.3815043093389341
LTOYKIML,VUAFAIYJ,9,-0.5205543702887792
LTOYKIML,WHPUAOID,3,0.35998974931759786
LTOYKIML,XIIEJNEE,4,0.5128789450002548
LTOYKIML,XUOIQPFL,1,-0.37812879249043324
LUENUFGA,ATLDMDBO,2,-0.44347065068919994
LUENUFGA,AXULOHBQ,9,-0.5026034898082828
LUENUFGA,BJALXPFS,9,-0.492475240684756
LUENUFGA,DNMPSKTB,6,-0.5356458610340001
LUENUFGA,EVBVXETX,1,-0.48164740650785187
LUENUFGA,KAGJCHMR,7,0.4431462199656914
LUENUFGA,KJNSOAHR,1,-0.43709670735556905
LUENUFGA,LPHPPJUG,5,0.4720636110704643
LUENUFGA,MIRCVAMV,5,0.6284723808094569
LUENUFGA,RAWUKQMJ,3,-0.4187439415197994
LUENUFGA,SAHWCZNH,1,0.41339710841312893
LUENUFGA,UGEQLMXM,7,-0.48288572897428644
LUENUFGA,VWMBASNE,3,0.44185680436137553
LUENUFGA,XIFHSOWQ,1,0.6475363122216754
LUENUFGA,XIPPENFQ,4,0.6313169196715317
LUENUFGA,ZGJXVMNI,9,0.5637145507778987
LUENUFGA,ZXERAXWP,4,-0.4380014138963044
MBSBZBXA,AANGBULD,2,0.33475886110671393
MBSBZBXA,AHMDUILJ,1,-0.39394756200990055
MBSBZBXA,HCDTGMST,3,0.5188177498729716
MBSBZBXA,QJQJSWFU,2,-0.46423106003291104
MBSBZBXA,UQYUIVVR,2,0.34551978770755765
MIRCVAMV,AANGBULD,9,0.5654188217260809
MIRCVAMV,CCLHWFWF,2,0.5498058635297648
MIRCVAMV,DDEXPPXU,4,0.44589738830846537
MIRCVAMV,JSLXRQOK,9,0.6351028188100765
MIRCVAMV,KAGJCHMR,2,0.4707343309333311
MIRCVAMV,LTOYKIML,6,0.5896528752154485
MIRCVAMV,NAQIHUKZ,9,0.6030981907616133
MIRCVAMV,NZKBIBNU,6,0.4317790872081474
MIRCVAMV,OXKURKXR,5,0.35966284509355234
MIRCVAMV,VUAFAIYJ,9,0.6199036624517225
MIRCVAMV,ZGJXVMNI,4,0.4609047681935469
NAQIHUKZ,AANGBULD,9,0.48698607483829737
NAQIHUKZ,BLANHGYY,9,0.4672378318081751
NAQIHUKZ,ELQGMQWE,8,0.5373320553027365
NAQIHUKZ,FITUEHWN,1,0.4518315015458663
NAQIHUKZ,FTSVTTSR,1,0.9050926265225014
NAQIHUKZ,FWUCPMMW,9,0.6612677878547618
NAQIHUKZ,GKQIJYDH,6,0.5644494520685991
NAQIHUKZ,KJNSOAHR,9,0.4452943608296014
NAQIHUKZ,LLHREMKS,3,0.8949034143127698
NAQIHUKZ,LSOIUSXD,9,0.4881375425317709
NAQIHUKZ,SAAYMURU,3,0.5858280523849831
NAQIHUKZ,STZDBITS,4,0.5516073878950917
NAQIHUKZ,TGOELCAG,2,0.4072466885884728
NAQIHUKZ,UGEQLMXM,8,0.43478423266782235
NAQIHUKZ,VBYCLTYZ,9,0.512514519648072
NAQIHUKZ,XIIEJNEE,7,0.5783202209098037
NAQIHUKZ,YSYHGLQK,9,0.5065950259650512
NAQIHUKZ,ZCELVYQU,6,0.6276733991550985
NAQIHUKZ,ZXERAXWP,8,0.6518093166470477
NZKBIBNU,ELQGMQWE,3,0.4142574022898778
NZKBIBNU,EVBVXETX,1,0.43957757597035924
NZKBIBNU,FRHNWLNI,4,0.48454539436224353
NZKBIBNU,FTSVTTSR,6,0.5190543621539596
NZKBIBNU,FWUCPMMW,2,0.44690865474320746
NZKBIBNU,JSLXRQOK,3,0.4850663449618368
NZKBIBNU,KEUWZRKO,2,-0.45393503389631923
NZKBIBNU,KJNSOAHR,7,0.501015925836938
NZKBIBNU,LLHREMKS,8,0.7093936385943118
NZKBIBNU,LUENUFGA,3,-0.54638589100792
NZKBIBNU,NAQIHUKZ,5,0.5862984849956313
NZKBIBNU,OKMBFVKS,5,-0.47609810553105886
NZKBIBNU,SAHWCZNH,2,-0.48156106812854754
NZKBIBNU,WPQXWHYO,3,0.4703967461280915
NZKBIBNU,XIFHSOWQ,1,-0.4023996716770611
NZKBIBNU,XIIEJNEE,6,0.5635849734919166
NZKBIBNU,ZGJXVMNI,8,-0.4946709302087525
OGAFEHLU,AHMDUILJ,5,0.4324247362487378
OGAFEHLU,APQGTRMF,6,0.5522814104783706
OGAFEHLU,ATLDMDBO,6,0.6667601678788267
OGAFEHLU,AXULOHBQ,9,0.4890011688823334
OGAFEHLU,BTMOEMEP,7,0.5398339126542865
OGAFEHLU,DBWLZWNK,2,0.5395080133320226
OGAFEHLU,DJBLNPNC,7,0.5209045040134006
OGAFEHLU,DNMPSKTB,1,0.566032092650152
OGAFEHLU,FCYBOAXC,2,0.4482179358830869
OGAFEHLU,FRHNWLNI,6,0.46451276844989864
OGAFEHLU,GYHKIVQT,4,0.7039006808418973
OGAFEHLU,HXYSSRXE,7,0.4693501427704224
OGAFEHLU,IGDVVKUD,6,0.5798133263402007
OGAFEHLU,JPBRUTWP,4,0.5888255455217756
OGAFEHLU,LPHPPJUG,7,-0.4536950144344162
OGAFEHLU,LRVGFDFM,1,0.5122147837347217
OGAFEHLU,OKMBFVKS,2,0.5346067591438364
OGAFEHLU,OXKURKXR,2,0.4681987837060856
OGAFEHLU,QJQJSWFU,1,0.39530923101717175
OGAFEHLU,QRKRBYJL,5,0.7418502579937403
OGAFEHLU,QVLMOEYE,4,0.7878931816377825
OGAFEHLU,RAWUKQMJ,9,0.4714487317220223
OGAFEHLU,RCBZUSIM,5,0.548007029135512
OGAFEHLU,RJGPVEXX,3,-0.4260844861356107
OGAFEHLU,ROACSLMG,2,0.4429905281647128
OGAFEHLU,SDWAYPIK,5,0.6086489400487043
OGAFEHLU,UGEQLMXM,2,0.6641728427327002
OGAFEHLU,UIFPPCLR,2,0.5852650597833625
OGAFEHLU,UQYUIVVR,3,-0.403775930565779
OGAFEHLU,UXSPKBJR,4,0.4587036990473671
OGAFEHLU,VBYCLTYZ,5,0.674479337427168
OGAFEHLU,VUAFAIYJ,1,-0.3981319945959797
OGAFEHLU,VWMBASNE,4,0.6291995856250444
OGAFEHLU,WBLJNPZQ,9,0.501553643492606
OGAFEHLU,XIFHSOWQ,2,0.35877887126225383
OGAFEHLU,XIIEJNEE,2,0.572004091306373
OGAFEHLU,XUOIQPFL,6,0.5603864137017684
OGAFEHLU,ZGJXVMNI,2,-0.4320459929387005
OJIFIHMZ,AHMDUILJ,2,0.4335598468424848
OJIFIHMZ,BUZIIBYG,9,0.4685057089556663
OJIFIHMZ,FITUEHWN,2,0.4797489299107041
OJIFIHMZ,KEUWZRKO,5,-0.4508734888562081
OJIFIHMZ,SNHYOVBM,6,0.4607867127311433
OJIFIHMZ,STZDBITS,6,-0.4337159113081382
OKMBFVKS,APQGTRMF,1,0.43147648583094556
OKMBFVKS,ATLDMDBO,7,0.4864155595848097
OKMBFVKS,AXULOHBQ,4,0.3961483438585762
OKMBFVKS,BEZYMBBT,2,0.4277424074741809
OKMBFVKS,BSRMSVTC,8,0.5423502626483262
OKMBFVKS,BTMOEMEP,3,0.4530039828667309
OKMBFVKS,CCLHWFWF,8,0.45359593443513857
OKMBFVKS,DBWLZWNK,3,0.3758345961693665
OKMBFVKS,DEWLVASR,2,-0.4399351825879735
OKMBFVKS,DJBLNPNC,3,0.4161468275396805
OKMBFVKS,ELQGMQWE,5,-0.493266128984313
OKMBFVKS,FDXPMYGF,6,0.5337204053023991
OKMBFVKS,FQCLOEXA,3,-0.5172954028859237
OKMBFVKS,FRHNWLNI,4,0.41920282429930955
OKMBFVKS,GYHKIVQT,2,0.5619094328723587
